Show,EpId,ClipId,fold
HeStutters,6,189,1.0
HeStutters,6,190,14.0
HeStutters,6,191,16.0
HeStutters,6,192,18.0
HeStutters,6,193,12.0
HeStutters,6,194,15.0
HeStutters,6,195,19.0
HeStutters,6,196,18.0
HeStutters,6,197,16.0
HeStutters,6,198,14.0
HeStutters,6,199,11.0
HeStutters,6,200,5.0
HeStutters,6,201,16.0
HeStutters,6,202,13.0
HeStutters,6,203,8.0
HeStutters,6,204,3.0
HeStutters,6,205,11.0
HeStutters,6,206,14.0
HeStutters,6,207,6.0
HeStutters,6,208,5.0
HeStutters,6,209,19.0
HeStutters,6,210,2.0
HeStutters,6,211,6.0
HeStutters,6,212,6.0
HeStutters,6,213,5.0
HeStutters,6,214,9.0
HeStutters,6,215,17.0
HeStutters,6,216,8.0
HeStutters,6,217,2.0
HeStutters,6,218,15.0
HeStutters,6,219,8.0
HeStutters,6,220,17.0
HeStutters,6,221,1.0
HeStutters,6,222,2.0
HeStutters,6,223,14.0
HeStutters,6,224,18.0
HeStutters,6,225,11.0
HeStutters,6,226,11.0
HeStutters,6,227,1.0
HeStutters,6,228,10.0
HeStutters,6,229,16.0
HeStutters,6,230,19.0
HeStutters,6,231,13.0
HeStutters,6,232,17.0
HeStutters,6,233,8.0
HeStutters,6,234,8.0
HeStutters,6,235,0.0
HeStutters,6,236,19.0
HeStutters,6,237,0.0
HeStutters,6,238,12.0
HeStutters,6,239,0.0
HeStutters,6,240,4.0
HeStutters,6,241,11.0
HeStutters,6,242,5.0
HeStutters,6,243,4.0
HeStutters,6,244,9.0
HeStutters,6,245,6.0
HeStutters,6,246,18.0
HeStutters,6,247,3.0
HeStutters,6,248,3.0
HeStutters,6,249,19.0
HeStutters,6,250,0.0
HeStutters,6,251,1.0
HeStutters,6,252,9.0
HeStutters,6,253,7.0
HeStutters,6,254,13.0
HeStutters,6,255,5.0
HeStutters,6,256,5.0
HeStutters,6,257,0.0
HeStutters,6,258,9.0
HeStutters,6,259,12.0
HeStutters,6,260,3.0
HeStutters,6,261,16.0
HeStutters,6,262,0.0
HeStutters,6,263,9.0
HeStutters,6,264,1.0
HeStutters,6,265,17.0
HeStutters,6,266,13.0
HeStutters,6,267,17.0
HeStutters,6,268,6.0
HeStutters,6,269,9.0
HeStutters,6,270,1.0
HeStutters,6,271,16.0
HeStutters,6,272,10.0
HeStutters,6,273,13.0
HeStutters,6,274,11.0
HeStutters,6,275,3.0
HeStutters,6,276,12.0
HeStutters,6,277,8.0
HeStutters,6,278,6.0
HeStutters,6,279,8.0
HeStutters,6,280,4.0
HeStutters,6,281,14.0
HeStutters,6,282,10.0
HeStutters,6,283,1.0
HeStutters,6,284,18.0
HeStutters,6,285,5.0
HeStutters,6,286,11.0
HeStutters,6,287,18.0
HeStutters,6,288,16.0
HeStutters,6,289,1.0
HeStutters,6,290,16.0
HeStutters,6,291,8.0
HeStutters,6,292,1.0
HeStutters,6,293,0.0
HeStutters,7,0,0.0
HeStutters,7,1,18.0
HeStutters,7,2,15.0
HeStutters,7,3,2.0
HeStutters,7,4,18.0
HeStutters,7,5,7.0
HeStutters,7,6,4.0
HeStutters,7,7,0.0
HeStutters,7,8,7.0
HeStutters,7,9,7.0
HeStutters,7,10,12.0
HeStutters,7,11,19.0
HeStutters,7,12,14.0
HeStutters,7,13,5.0
HeStutters,7,14,9.0
HeStutters,7,15,12.0
HeStutters,7,16,16.0
HeStutters,7,17,6.0
HeStutters,7,18,19.0
HeStutters,7,19,7.0
HeStutters,7,20,0.0
HeStutters,7,21,4.0
HeStutters,7,22,3.0
HeStutters,7,23,6.0
HeStutters,7,24,10.0
HeStutters,7,25,13.0
HeStutters,7,26,16.0
HeStutters,7,27,7.0
HeStutters,7,28,19.0
HeStutters,7,29,8.0
HeStutters,7,30,0.0
HeStutters,7,31,17.0
HeStutters,7,32,13.0
HeStutters,7,33,15.0
HeStutters,7,34,16.0
HeStutters,7,35,6.0
HeStutters,7,36,3.0
HeStutters,7,37,5.0
HeStutters,7,38,18.0
HeStutters,7,39,0.0
HeStutters,8,0,2.0
HeStutters,8,1,6.0
HeStutters,8,2,1.0
HeStutters,8,3,12.0
HeStutters,8,4,2.0
HeStutters,8,5,6.0
HeStutters,8,6,3.0
HeStutters,8,7,10.0
HeStutters,8,8,14.0
HeStutters,8,9,6.0
HeStutters,8,10,14.0
HeStutters,8,11,4.0
HeStutters,8,12,0.0
HeStutters,8,13,6.0
HeStutters,8,14,8.0
HeStutters,8,15,1.0
HeStutters,8,16,9.0
HeStutters,8,17,3.0
HeStutters,8,18,8.0
HeStutters,8,19,1.0
HeStutters,8,20,1.0
HeStutters,8,21,10.0
HeStutters,8,22,19.0
HeStutters,8,23,13.0
HeStutters,8,24,4.0
HeStutters,8,25,3.0
HeStutters,8,26,5.0
HeStutters,8,27,13.0
HeStutters,8,28,11.0
HeStutters,8,29,14.0
HeStutters,8,30,2.0
HeStutters,8,31,10.0
HeStutters,8,32,18.0
HeStutters,8,33,14.0
HeStutters,8,34,8.0
HeStutters,8,35,14.0
HeStutters,8,36,14.0
HeStutters,8,37,11.0
HeStutters,8,38,4.0
HeStutters,8,39,14.0
HeStutters,8,40,11.0
HeStutters,8,41,9.0
HeStutters,8,42,12.0
HeStutters,8,43,4.0
HeStutters,8,44,8.0
HeStutters,8,45,15.0
HeStutters,8,46,17.0
HeStutters,8,47,4.0
HeStutters,8,48,15.0
HeStutters,8,49,16.0
HeStutters,8,50,11.0
HeStutters,8,51,0.0
HeStutters,8,52,0.0
HeStutters,8,53,7.0
HeStutters,8,54,19.0
HeStutters,8,55,17.0
HeStutters,8,56,17.0
HeStutters,8,57,9.0
HeStutters,8,58,9.0
HeStutters,8,59,3.0
HeStutters,8,60,18.0
HeStutters,8,61,13.0
HeStutters,8,62,16.0
HeStutters,8,63,2.0
HeStutters,8,64,0.0
HeStutters,8,65,6.0
HeStutters,8,66,15.0
HeStutters,8,67,5.0
HeStutters,8,68,17.0
HeStutters,8,69,8.0
HeStutters,8,70,8.0
HeStutters,8,71,18.0
HeStutters,8,72,17.0
HeStutters,8,73,11.0
HeStutters,8,74,12.0
HeStutters,8,75,18.0
HeStutters,8,76,1.0
HeStutters,8,77,8.0
HeStutters,8,78,7.0
HeStutters,8,79,6.0
HeStutters,8,80,2.0
HeStutters,8,81,17.0
HeStutters,8,82,7.0
HeStutters,8,83,3.0
HeStutters,8,84,16.0
HeStutters,8,85,14.0
HeStutters,8,86,13.0
HeStutters,8,87,17.0
HeStutters,8,88,16.0
HeStutters,8,89,10.0
HeStutters,8,90,19.0
HeStutters,8,91,9.0
HeStutters,8,92,7.0
HeStutters,8,93,17.0
HeStutters,8,94,0.0
HeStutters,8,95,0.0
HeStutters,8,96,1.0
HeStutters,8,97,18.0
HeStutters,8,98,15.0
HeStutters,8,99,6.0
HeStutters,8,100,16.0
HeStutters,8,101,1.0
HeStutters,8,102,12.0
HeStutters,8,103,18.0
HeStutters,8,104,8.0
HeStutters,8,105,12.0
HeStutters,8,106,14.0
HeStutters,8,107,14.0
HeStutters,8,108,13.0
HeStutters,8,109,3.0
HeStutters,8,110,13.0
HeStutters,8,111,7.0
HeStutters,8,112,10.0
HeStutters,8,113,8.0
HeStutters,8,114,9.0
HeStutters,8,115,5.0
HeStutters,8,116,17.0
HeStutters,8,117,7.0
HeStutters,8,118,6.0
HeStutters,8,119,2.0
HeStutters,8,120,14.0
HeStutters,8,121,12.0
HeStutters,8,122,0.0
HeStutters,8,123,6.0
HeStutters,8,124,11.0
HeStutters,8,125,2.0
HeStutters,8,126,1.0
HeStutters,8,127,0.0
HeStutters,8,128,9.0
HeStutters,8,129,8.0
HeStutters,8,130,11.0
HeStutters,8,131,7.0
HeStutters,8,132,3.0
HeStutters,8,133,1.0
HeStutters,8,134,11.0
HeStutters,8,135,18.0
HeStutters,8,136,10.0
HeStutters,8,137,10.0
HeStutters,8,138,5.0
HeStutters,8,139,1.0
HeStutters,8,140,19.0
HeStutters,8,141,14.0
HeStutters,8,142,19.0
HeStutters,8,143,17.0
HeStutters,8,144,6.0
HeStutters,8,145,4.0
HeStutters,8,146,11.0
HeStutters,8,147,4.0
HeStutters,8,148,2.0
HeStutters,8,149,17.0
HeStutters,8,150,4.0
HeStutters,8,151,12.0
HeStutters,8,152,12.0
HeStutters,8,153,10.0
HeStutters,8,154,5.0
HeStutters,8,155,19.0
HeStutters,8,156,5.0
HeStutters,8,157,10.0
HeStutters,8,158,13.0
HeStutters,8,159,9.0
HeStutters,8,160,16.0
HeStutters,8,161,7.0
HeStutters,8,162,8.0
HeStutters,8,163,13.0
HeStutters,8,164,13.0
HeStutters,8,165,4.0
HeStutters,8,166,16.0
HeStutters,8,167,13.0
HeStutters,8,168,16.0
HeStutters,8,169,13.0
HeStutters,8,170,11.0
HeStutters,8,171,18.0
HeStutters,8,172,12.0
HeStutters,8,173,16.0
HeStutters,8,174,1.0
HeStutters,8,175,10.0
HeStutters,8,176,12.0
HeStutters,8,177,19.0
HeStutters,8,178,19.0
HeStutters,8,179,17.0
HeStutters,8,180,1.0
HeStutters,8,181,5.0
HeStutters,8,182,19.0
HeStutters,8,183,7.0
HeStutters,8,184,6.0
HeStutters,8,185,19.0
HeStutters,8,186,17.0
HeStutters,8,187,3.0
HeStutters,8,188,10.0
HeStutters,8,189,3.0
HeStutters,8,190,18.0
HeStutters,8,191,1.0
HeStutters,8,192,3.0
HeStutters,8,193,11.0
HeStutters,8,194,17.0
HeStutters,8,195,3.0
HeStutters,8,196,3.0
HeStutters,8,197,0.0
HeStutters,8,198,5.0
HeStutters,8,199,19.0
HeStutters,8,200,4.0
HeStutters,8,201,12.0
HeStutters,9,0,3.0
HeStutters,9,1,17.0
HeStutters,9,2,16.0
HeStutters,9,3,4.0
HeStutters,9,4,17.0
HeStutters,9,5,0.0
HeStutters,9,6,17.0
HeStutters,9,7,12.0
HeStutters,9,8,18.0
HeStutters,9,9,11.0
HeStutters,9,10,8.0
HeStutters,9,11,10.0
HeStutters,9,12,6.0
HeStutters,9,13,14.0
HeStutters,9,14,5.0
HeStutters,9,15,5.0
HeStutters,9,16,6.0
HeStutters,9,17,11.0
HeStutters,9,18,3.0
HeStutters,9,19,8.0
HeStutters,9,20,14.0
HeStutters,9,21,19.0
HeStutters,9,22,14.0
HeStutters,9,23,9.0
HeStutters,9,24,3.0
HeStutters,9,25,18.0
HeStutters,9,26,6.0
HeStutters,9,27,12.0
HeStutters,9,28,2.0
HeStutters,9,29,7.0
HeStutters,9,30,2.0
HeStutters,9,31,9.0
HeStutters,9,32,17.0
HeStutters,9,33,11.0
HeStutters,9,34,2.0
HeStutters,9,35,7.0
HeStutters,9,36,9.0
HeStutters,9,37,16.0
HeStutters,9,38,15.0
HeStutters,9,39,4.0
HeStutters,10,0,8.0
HeStutters,10,1,5.0
HeStutters,10,2,1.0
HeStutters,10,3,3.0
HeStutters,10,4,2.0
HeStutters,10,5,6.0
HeStutters,10,6,17.0
HeStutters,10,7,8.0
HeStutters,10,8,0.0
HeStutters,10,9,17.0
HeStutters,10,10,8.0
HeStutters,10,11,16.0
HeStutters,10,12,18.0
HeStutters,10,13,13.0
HeStutters,10,14,17.0
HeStutters,10,15,0.0
HeStutters,10,16,5.0
HeStutters,10,17,8.0
HeStutters,10,18,10.0
HeStutters,10,19,10.0
HeStutters,10,20,17.0
HeStutters,10,21,11.0
HeStutters,10,22,6.0
HeStutters,10,23,14.0
HeStutters,10,24,2.0
HeStutters,10,25,11.0
HeStutters,10,26,6.0
HeStutters,10,27,18.0
HeStutters,10,28,9.0
HeStutters,10,29,15.0
HeStutters,10,30,0.0
HeStutters,10,31,3.0
HeStutters,10,32,5.0
HeStutters,10,33,9.0
HeStutters,10,34,15.0
HeStutters,10,35,12.0
HeStutters,10,36,17.0
HeStutters,10,37,2.0
HeStutters,10,38,0.0
HeStutters,10,39,14.0
HeStutters,11,0,9.0
HeStutters,11,1,18.0
HeStutters,11,2,18.0
HeStutters,11,3,12.0
HeStutters,11,4,13.0
HeStutters,11,5,0.0
HeStutters,11,6,9.0
HeStutters,11,7,11.0
HeStutters,11,8,8.0
HeStutters,11,9,3.0
HeStutters,11,10,5.0
HeStutters,11,11,17.0
HeStutters,11,12,14.0
HeStutters,11,13,12.0
HeStutters,11,14,2.0
HeStutters,11,15,7.0
HeStutters,11,16,18.0
HeStutters,11,17,18.0
HeStutters,11,18,0.0
HeStutters,11,19,13.0
HeStutters,11,20,2.0
HeStutters,11,21,6.0
HeStutters,11,22,18.0
HeStutters,11,23,8.0
HeStutters,11,24,7.0
HeStutters,11,25,18.0
HeStutters,11,26,7.0
HeStutters,11,27,9.0
HeStutters,11,28,16.0
HeStutters,11,29,14.0
HeStutters,11,30,13.0
HeStutters,11,31,10.0
HeStutters,11,32,7.0
HeStutters,11,33,15.0
HeStutters,11,34,6.0
HeStutters,11,35,19.0
HeStutters,11,36,7.0
HeStutters,11,37,13.0
HeStutters,11,38,4.0
HeStutters,11,39,6.0
HeStutters,11,40,6.0
HeStutters,11,41,12.0
HeStutters,11,42,0.0
HeStutters,11,43,8.0
HeStutters,11,44,17.0
HeStutters,11,45,8.0
HeStutters,11,46,18.0
HeStutters,11,47,11.0
HeStutters,11,48,15.0
HeStutters,11,49,13.0
HeStutters,11,50,4.0
HeStutters,11,51,7.0
HeStutters,11,52,3.0
HeStutters,11,53,12.0
HeStutters,11,54,15.0
HeStutters,11,55,17.0
HeStutters,11,56,18.0
HeStutters,11,57,15.0
HeStutters,11,58,7.0
HeStutters,11,59,1.0
HeStutters,11,60,18.0
HeStutters,11,61,11.0
HeStutters,11,62,17.0
HeStutters,11,63,13.0
HeStutters,11,64,5.0
HeStutters,11,65,1.0
HeStutters,11,66,17.0
HeStutters,11,67,14.0
HeStutters,11,68,14.0
HeStutters,11,69,10.0
HeStutters,11,70,18.0
HeStutters,11,71,3.0
HeStutters,11,72,7.0
HeStutters,11,73,19.0
HeStutters,11,74,2.0
HeStutters,11,75,4.0
HeStutters,11,76,14.0
HeStutters,11,77,18.0
HeStutters,11,78,8.0
HeStutters,11,79,18.0
HeStutters,11,80,8.0
HeStutters,11,81,8.0
HeStutters,11,82,3.0
HeStutters,11,83,8.0
HeStutters,11,84,18.0
HeStutters,11,85,19.0
HeStutters,11,86,16.0
HeStutters,11,87,14.0
HeStutters,11,88,14.0
HeStutters,11,89,15.0
HeStutters,11,90,13.0
HeStutters,11,91,5.0
HeStutters,11,92,12.0
HeStutters,11,93,5.0
HeStutters,11,94,10.0
HeStutters,11,95,10.0
HeStutters,11,96,9.0
HeStutters,11,97,9.0
HeStutters,11,98,10.0
HeStutters,11,99,7.0
HeStutters,11,100,7.0
HeStutters,11,101,18.0
HeStutters,11,102,3.0
HeStutters,11,103,4.0
HeStutters,11,104,7.0
HeStutters,11,105,5.0
HeStutters,11,106,11.0
HeStutters,11,107,7.0
HeStutters,11,108,6.0
HeStutters,11,109,15.0
HeStutters,11,110,5.0
HeStutters,11,111,4.0
HeStutters,11,112,10.0
HeStutters,11,113,6.0
HeStutters,11,114,7.0
HeStutters,11,115,1.0
HeStutters,11,116,3.0
HeStutters,11,117,10.0
HeStutters,11,118,15.0
HeStutters,11,119,6.0
HeStutters,11,120,14.0
HeStutters,11,121,8.0
HeStutters,11,122,1.0
HeStutters,11,123,16.0
HeStutters,11,124,10.0
HeStutters,11,125,6.0
HeStutters,11,126,16.0
HeStutters,11,127,18.0
HeStutters,11,128,6.0
HeStutters,11,129,18.0
HeStutters,11,130,2.0
HeStutters,11,131,1.0
HeStutters,11,132,8.0
HeStutters,11,133,3.0
HeStutters,11,134,12.0
HeStutters,11,135,18.0
HeStutters,11,136,5.0
HeStutters,11,137,14.0
HeStutters,11,138,1.0
HeStutters,11,139,12.0
HeStutters,11,140,1.0
HeStutters,11,141,15.0
HeStutters,11,142,3.0
HeStutters,11,143,14.0
HeStutters,11,144,9.0
HeStutters,11,145,0.0
HeStutters,11,146,12.0
HeStutters,11,147,14.0
HeStutters,11,148,9.0
HeStutters,11,149,17.0
HeStutters,11,150,11.0
HeStutters,11,151,8.0
HeStutters,11,152,6.0
HeStutters,11,153,13.0
HeStutters,11,154,3.0
HeStutters,11,155,5.0
HeStutters,11,156,1.0
HeStutters,11,157,9.0
HeStutters,11,158,17.0
HeStutters,11,159,16.0
HeStutters,11,160,10.0
HeStutters,11,161,9.0
HeStutters,11,162,5.0
HeStutters,11,163,16.0
HeStutters,11,164,2.0
HeStutters,11,165,12.0
HeStutters,11,166,15.0
HeStutters,11,167,1.0
HeStutters,11,168,7.0
HeStutters,11,169,3.0
HeStutters,11,170,8.0
HeStutters,11,171,0.0
HeStutters,11,172,14.0
HeStutters,11,173,2.0
HeStutters,11,174,18.0
HeStutters,11,175,12.0
HeStutters,11,176,19.0
HeStutters,11,177,13.0
HeStutters,11,178,9.0
HeStutters,11,179,6.0
HeStutters,11,180,1.0
HeStutters,11,181,7.0
HeStutters,11,182,7.0
HeStutters,11,183,5.0
HeStutters,11,184,15.0
HeStutters,11,185,0.0
HeStutters,11,186,18.0
HeStutters,11,187,12.0
HeStutters,11,188,11.0
HeStutters,11,189,8.0
HeStutters,11,190,19.0
HeStutters,11,191,3.0
HeStutters,11,192,0.0
HeStutters,11,193,13.0
HeStutters,11,194,13.0
HeStutters,11,195,2.0
HeStutters,11,196,12.0
HeStutters,11,197,4.0
HeStutters,11,198,0.0
HeStutters,11,199,10.0
HeStutters,11,200,1.0
HeStutters,11,201,19.0
HeStutters,11,202,13.0
HeStutters,11,203,18.0
HeStutters,11,204,19.0
HeStutters,11,205,18.0
HeStutters,11,206,13.0
HeStutters,11,207,7.0
HeStutters,12,0,11.0
HeStutters,12,1,8.0
HeStutters,12,2,11.0
HeStutters,12,3,2.0
HeStutters,12,4,4.0
HeStutters,12,5,3.0
HeStutters,12,6,0.0
HeStutters,12,7,15.0
HeStutters,12,8,2.0
HeStutters,12,9,5.0
HeStutters,12,10,15.0
HeStutters,12,11,15.0
HeStutters,12,12,11.0
HeStutters,12,13,8.0
HeStutters,12,14,14.0
HeStutters,12,15,5.0
HeStutters,12,16,11.0
HeStutters,12,17,16.0
HeStutters,12,18,15.0
HeStutters,12,19,18.0
HeStutters,12,20,4.0
HeStutters,12,21,5.0
HeStutters,12,22,18.0
HeStutters,12,23,9.0
HeStutters,12,24,14.0
HeStutters,12,25,1.0
HeStutters,12,26,10.0
HeStutters,12,27,10.0
HeStutters,12,28,8.0
HeStutters,12,29,10.0
HeStutters,12,30,4.0
HeStutters,12,31,7.0
HeStutters,12,32,0.0
HeStutters,12,33,9.0
HeStutters,12,34,6.0
HeStutters,12,35,2.0
HeStutters,12,36,14.0
HeStutters,12,37,5.0
HeStutters,12,38,18.0
HeStutters,12,39,9.0
HeStutters,12,40,12.0
HeStutters,12,41,5.0
HeStutters,12,42,0.0
HeStutters,12,43,4.0
HeStutters,12,44,14.0
HeStutters,12,45,17.0
HeStutters,12,46,14.0
HeStutters,12,47,16.0
HeStutters,12,48,15.0
HeStutters,12,49,19.0
HeStutters,12,50,18.0
HeStutters,12,51,12.0
HeStutters,12,52,13.0
HeStutters,12,53,12.0
HeStutters,12,54,2.0
HeStutters,12,55,15.0
HeStutters,12,56,8.0
HeStutters,12,57,11.0
HeStutters,12,58,7.0
HeStutters,12,59,6.0
HeStutters,12,60,6.0
HeStutters,12,61,13.0
HeStutters,12,62,10.0
HeStutters,12,63,0.0
HeStutters,12,64,14.0
HeStutters,12,65,17.0
HeStutters,12,66,12.0
HeStutters,12,67,13.0
HeStutters,12,68,9.0
HeStutters,12,69,0.0
HeStutters,12,70,3.0
HeStutters,12,71,3.0
HeStutters,12,72,3.0
HeStutters,12,73,3.0
HeStutters,12,74,19.0
HeStutters,12,75,15.0
HeStutters,12,76,6.0
HeStutters,12,77,16.0
HeStutters,12,78,15.0
HeStutters,12,79,14.0
HeStutters,12,80,1.0
HeStutters,12,81,8.0
HeStutters,12,82,8.0
HeStutters,12,83,8.0
HeStutters,12,84,15.0
HeStutters,12,85,15.0
HeStutters,12,86,12.0
HeStutters,12,87,14.0
HeStutters,12,88,19.0
HeStutters,12,89,12.0
HeStutters,12,90,12.0
HeStutters,12,91,13.0
HeStutters,12,92,14.0
HeStutters,12,93,13.0
HeStutters,12,94,4.0
HeStutters,12,95,8.0
HeStutters,12,96,4.0
HeStutters,12,97,2.0
HeStutters,12,98,9.0
HeStutters,12,99,13.0
HeStutters,12,100,15.0
HeStutters,12,101,2.0
HeStutters,12,102,3.0
HeStutters,12,103,7.0
HeStutters,12,104,18.0
HeStutters,12,105,11.0
HeStutters,12,106,14.0
HeStutters,12,107,10.0
HeStutters,12,108,4.0
HeStutters,12,109,17.0
HeStutters,12,110,14.0
HeStutters,12,111,16.0
HeStutters,12,112,3.0
HeStutters,12,113,19.0
HeStutters,12,114,18.0
HeStutters,12,115,3.0
HeStutters,12,116,19.0
HeStutters,12,117,11.0
HeStutters,12,118,16.0
HeStutters,12,119,13.0
HeStutters,12,120,6.0
HeStutters,12,121,6.0
HeStutters,12,122,13.0
HeStutters,12,123,7.0
HeStutters,12,124,16.0
HeStutters,12,125,1.0
HeStutters,12,126,0.0
HeStutters,12,127,14.0
HeStutters,12,128,16.0
HeStutters,12,129,15.0
HeStutters,12,130,17.0
HeStutters,12,131,10.0
HeStutters,12,132,6.0
HeStutters,12,133,10.0
HeStutters,12,134,18.0
HeStutters,12,135,5.0
HeStutters,12,136,11.0
HeStutters,12,137,15.0
HeStutters,12,138,9.0
HeStutters,12,139,13.0
HeStutters,12,140,3.0
HeStutters,12,141,11.0
HeStutters,12,142,10.0
HeStutters,12,143,3.0
HeStutters,12,144,1.0
HeStutters,12,145,18.0
HeStutters,12,146,15.0
HeStutters,12,147,19.0
HeStutters,12,148,17.0
HeStutters,12,149,19.0
HeStutters,12,150,19.0
HeStutters,12,151,13.0
HeStutters,12,152,1.0
HeStutters,12,153,19.0
HeStutters,12,154,14.0
HeStutters,12,155,9.0
HeStutters,12,156,17.0
HeStutters,12,157,1.0
HeStutters,12,158,11.0
HeStutters,12,159,3.0
HeStutters,12,160,11.0
HeStutters,12,161,8.0
HeStutters,12,162,12.0
HeStutters,12,163,7.0
HeStutters,12,164,10.0
HeStutters,12,165,2.0
HeStutters,12,166,19.0
HeStutters,12,167,3.0
HeStutters,12,168,3.0
HeStutters,12,169,15.0
HeStutters,12,170,17.0
HeStutters,12,171,18.0
HeStutters,12,172,7.0
HeStutters,12,173,0.0
HeStutters,12,174,15.0
HeStutters,12,175,0.0
HeStutters,12,176,6.0
HeStutters,12,177,9.0
HeStutters,12,178,2.0
HeStutters,12,179,13.0
HeStutters,12,180,2.0
HeStutters,12,181,12.0
HeStutters,12,182,19.0
HeStutters,12,183,0.0
HeStutters,12,184,6.0
HeStutters,12,185,14.0
HeStutters,12,186,15.0
HeStutters,12,187,14.0
HeStutters,12,188,8.0
HeStutters,12,189,2.0
HeStutters,12,190,19.0
HeStutters,12,191,8.0
HeStutters,12,192,8.0
HeStutters,12,193,16.0
HeStutters,12,194,5.0
HeStutters,12,195,9.0
HeStutters,12,196,2.0
HeStutters,12,197,9.0
HeStutters,12,198,3.0
HeStutters,12,199,14.0
HeStutters,12,200,9.0
HeStutters,12,201,14.0
HeStutters,12,202,10.0
HeStutters,12,203,7.0
HeStutters,12,204,19.0
HeStutters,12,205,12.0
HeStutters,12,206,15.0
HeStutters,12,207,14.0
HeStutters,12,208,9.0
HeStutters,12,209,1.0
HeStutters,12,210,16.0
HeStutters,12,211,17.0
HeStutters,12,212,11.0
HeStutters,12,213,5.0
HeStutters,12,214,1.0
HeStutters,12,215,11.0
HeStutters,12,216,15.0
HeStutters,12,217,16.0
HeStutters,13,0,16.0
HeStutters,13,1,2.0
HeStutters,13,2,2.0
HeStutters,13,3,19.0
HeStutters,13,4,4.0
HeStutters,13,5,11.0
HeStutters,13,6,1.0
HeStutters,13,7,4.0
HeStutters,13,8,10.0
HeStutters,13,9,5.0
HeStutters,13,10,2.0
HeStutters,13,11,9.0
HeStutters,13,12,2.0
HeStutters,13,13,0.0
HeStutters,13,14,16.0
HeStutters,13,15,10.0
HeStutters,13,16,7.0
HeStutters,13,17,8.0
HeStutters,13,18,7.0
HeStutters,13,19,0.0
HeStutters,13,20,12.0
HeStutters,13,21,19.0
HeStutters,13,22,18.0
HeStutters,13,23,1.0
HeStutters,13,24,8.0
HeStutters,13,25,12.0
HeStutters,13,26,1.0
HeStutters,13,27,14.0
HeStutters,13,28,5.0
HeStutters,13,29,5.0
HeStutters,13,30,4.0
HeStutters,13,31,12.0
HeStutters,13,32,10.0
HeStutters,13,33,18.0
HeStutters,13,34,6.0
HeStutters,13,35,2.0
HeStutters,13,36,2.0
HeStutters,13,37,5.0
HeStutters,13,38,1.0
HeStutters,13,39,9.0
HeStutters,14,0,18.0
HeStutters,14,1,3.0
HeStutters,14,2,3.0
HeStutters,14,3,9.0
HeStutters,14,4,16.0
HeStutters,14,5,16.0
HeStutters,14,6,18.0
HeStutters,14,7,19.0
HeStutters,14,8,14.0
HeStutters,14,9,12.0
HeStutters,14,10,16.0
HeStutters,14,11,17.0
HeStutters,14,12,14.0
HeStutters,14,13,17.0
HeStutters,14,14,12.0
HeStutters,14,15,11.0
HeStutters,14,16,11.0
HeStutters,14,17,6.0
HeStutters,14,18,19.0
HeStutters,14,19,0.0
HeStutters,14,20,7.0
HeStutters,14,21,1.0
HeStutters,14,22,5.0
HeStutters,14,23,3.0
HeStutters,14,24,11.0
HeStutters,14,25,10.0
HeStutters,14,26,4.0
HeStutters,14,27,11.0
HeStutters,14,28,18.0
HeStutters,14,29,12.0
HeStutters,14,30,4.0
HeStutters,14,31,5.0
HeStutters,14,32,18.0
HeStutters,14,33,4.0
HeStutters,14,34,18.0
HeStutters,14,35,14.0
HeStutters,14,36,0.0
HeStutters,14,37,12.0
HeStutters,14,38,5.0
HeStutters,14,39,17.0
HeStutters,15,0,8.0
HeStutters,15,1,6.0
HeStutters,15,2,8.0
HeStutters,15,3,7.0
HeStutters,15,4,12.0
HeStutters,15,5,12.0
HeStutters,15,6,0.0
HeStutters,15,7,13.0
HeStutters,15,8,9.0
HeStutters,15,9,18.0
HeStutters,15,10,19.0
HeStutters,15,11,3.0
HeStutters,15,12,0.0
HeStutters,15,13,15.0
HeStutters,15,14,14.0
HeStutters,15,15,0.0
HeStutters,15,16,18.0
HeStutters,15,17,17.0
HeStutters,15,18,15.0
HeStutters,15,19,11.0
HeStutters,15,20,10.0
HeStutters,15,21,17.0
HeStutters,15,22,1.0
HeStutters,15,23,10.0
HeStutters,15,24,5.0
HeStutters,15,25,13.0
HeStutters,15,26,12.0
HeStutters,15,27,8.0
HeStutters,15,28,17.0
HeStutters,15,29,2.0
HeStutters,15,30,14.0
HeStutters,15,31,17.0
HeStutters,15,32,7.0
HeStutters,15,33,2.0
HeStutters,15,34,13.0
HeStutters,15,35,13.0
HeStutters,15,36,10.0
HeStutters,15,37,0.0
HeStutters,15,38,3.0
HeStutters,15,39,3.0
HeStutters,15,40,4.0
HeStutters,15,41,5.0
HeStutters,15,42,7.0
HeStutters,15,43,7.0
HeStutters,15,44,0.0
HeStutters,15,45,9.0
HeStutters,15,46,12.0
HeStutters,15,47,13.0
HeStutters,15,48,13.0
HeStutters,15,49,11.0
HeStutters,15,50,14.0
HeStutters,15,51,9.0
HeStutters,15,52,0.0
HeStutters,15,53,13.0
HeStutters,15,54,7.0
HeStutters,15,55,3.0
HeStutters,15,56,12.0
HeStutters,15,57,4.0
HeStutters,15,58,17.0
HeStutters,15,59,14.0
HeStutters,15,60,4.0
HeStutters,15,61,8.0
HeStutters,15,62,16.0
HeStutters,15,63,13.0
HeStutters,15,64,11.0
